completed_requests,total_time_s,request_throughput_rps,output_throughput_tps,mean_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_itl_ms,p99_itl_ms,wall_time_s,return_code
10000,199.45,50.14,12835.31,99122.8,192298.11,18.72,19.37,18.75,27.38,238.69510197639465,0
