completed_requests,total_time_s,request_throughput_rps,output_throughput_tps,mean_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_itl_ms,p99_itl_ms,wall_time_s,return_code
10000,199.41,50.15,12837.57,98981.87,192232.73,18.75,19.4,18.79,27.22,238.71824193000793,0
