completed_requests,total_time_s,request_throughput_rps,output_throughput_tps,mean_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_itl_ms,p99_itl_ms,wall_time_s,return_code
10000,201.38,49.66,12711.98,101209.18,195828.75,18.78,19.64,19.0,27.99,246.86146187782288,0
